 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,1582,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,7585.335019,1264.222503,1582.0,0.0,1582,1582,1582,1582.0,0.0,1582,1582,0,0.0,0.0,0,0,0,0,0,0,40,0,1264.222503,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,64830633,463,561,10943,1063025,307,0,23.6349892,42.27295639,4380,0,1894.875223,880.5982537,16565.7491,15.79500234,63373.05279,1835479.555,58700000,-1,64800000,140326.0455,2730988.057,58700000,3,64800000,115639.5714,2481819.671,58700000,0,0,0,0,0,9272,11232,7.141685629,8.653316712,0,4380,1047.773659,1137.243457,1293322.681,0,0,0,1,0,0,0,0,1,1048.796875,23.6349892,1894.875223,9272,0,0,0,0,0,0,463,10943,561,1063025,8192,1315,462,20,6081958.0,0.0,6081958,6081958,58700000.0,0.0,58700000,58700000,BENIGN
80,115809977,16,14,651,609,567,0,40.6875,140.3579798,603,0,43.5,161.0431142,10.87989163,0.259045039,3993447.483,4859895.431,9994659,73,116000000,7720665.133,4117686.115,10000000,276,110000000,8490798.154,3756724.482,10000000,15595,0,0,0,0,332,424,0.138157354,0.120887685,0,603,40.64516129,145.4218114,21147.50323,0,0,0,1,0,0,0,0,0,42.0,40.6875,43.5,332,0,0,0,0,0,0,16,651,14,609,8192,344,15,20,59041.90909,74837.34157,284680,36169,9975535.545,57475.09425,9994659,9802824,BENIGN
443,115370603,24,20,2838,6811,1448,0,118.25,354.7874134,1448,0,340.55,594.1551698,83.63482334,0.381379648,2683037.279,4446988.233,10200000,3,115000000,5016113.174,5123591.358,10300000,3,113000000,5933793.632,5174111.841,10300000,49,0,0,0,0,776,648,0.208025263,0.173354386,0,1448,214.4222222,481.2061309,231559.3404,0,0,0,1,0,0,0,0,0,219.2954545,118.25,340.55,776,0,0,0,0,0,0,24,2838,20,6811,29200,1120,5,32,98139.36364,69161.19291,306668,77127,10200000.0,49914.6381,10200000,10000000,BENIGN
80,85935453,10,9,60,0,6,6,6.0,0.0,0,0,0.0,0.0,0.698198449,0.221096176,4774191.833,4984151.514,10000000,23516,85900000,9548383.667,1420177.822,10000000,5761252,80200000,10000000.0,3301.909986,10000000,10000000,0,0,0,0,200,288,0.116366408,0.104729767,0,6,3.3,3.062506713,9.378947368,0,0,0,0,1,0,0,0,0,3.473684211,6.0,0.0,200,0,0,0,0,0,0,10,60,9,0,253,292,9,20,23910.625,423.1635744,24896,23516,9997864.5,3328.70863,10000000,9991648,BENIGN
46606,98312570,7,6,11595,337,5792,0,1656.428571,2119.480114,319,0,56.16666667,128.7950568,121.368,0.132231311,8192714.167,28400000.0,98300000,4,98300000,16400000.0,40100000.0,98300000,50,98300000,19700000.0,44000000.0,98300000,4,0,0,0,0,232,164,0.071201475,0.061029836,0,5792,852.2857143,1666.222371,2776296.989,0,0,0,0,1,0,0,0,0,917.8461538,1656.428571,56.16666667,232,0,0,0,0,0,0,7,11595,6,337,235,229,4,32,9844.0,0.0,9844,9844,98300000.0,0.0,98300000,98300000,BENIGN
443,61945673,28,22,4408,12823,708,0,157.4285714,243.5815216,1448,0,582.8636364,589.2120077,278.163093,0.807158879,1264197.408,3299822.168,10000000,11,61900000,2294284.185,4240820.19,10100000,76,61900000,2945626.143,4623787.22,10100000,191,0,0,0,0,904,712,0.452008972,0.355149907,0,1448,337.8627451,474.1063602,224776.8408,0,0,0,1,0,0,0,0,0,344.62,157.4285714,582.8636364,904,0,0,0,0,0,0,28,4408,22,12823,29200,151,10,32,317750.6667,564583.5615,1470202,87122,10000000.0,26327.07041,10000000,9956961,BENIGN
80,5291312,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.267868536,0.755956179,1763770.667,3024966.275,5256644,75,5291312,2645656.0,3692494.641,5256644,34668,0,0.0,0.0,0,0,0,0,0,0,80,28,0.566967134,0.188989045,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,80,0,0,0,0,0,0,3,12,1,0,29200,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31181,2,2,88,168,44,44,44.0,0.0,84,84,84.0,0.0,8210.127963,128.2832494,10393.66667,17991.10059,31168,4,9,9.0,0.0,9,9,4,4.0,0.0,4,4,0,0,0,0,64,64,64.14162471,64.14162471,44,84,60.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,75.0,44.0,84.0,64,0,0,0,0,0,0,2,88,2,168,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46755,2,2,82,208,41,41,41.0,0.0,104,104,104.0,0.0,6202.545182,85.55234734,15585.0,26987.94966,46748,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,42.77617367,42.77617367,41,104,66.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,82.75,41.0,104.0,64,0,0,0,0,0,0,2,82,2,208,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23560,1,1,47,91,47,47,47.0,0.0,91,91,91.0,0.0,5857.385399,84.88964346,23560.0,0.0,23560,23560,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.44482173,42.44482173,47,91,61.66666667,25.40341184,645.3333333,0,0,0,0,0,0,0,0,1,92.5,47.0,91.0,32,0,0,0,0,0,0,1,47,1,91,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49102,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,4073.153843,81.46307686,16367.33333,28342.12471,49094,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,64,40.73153843,40.73153843,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47277,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,2284.408909,42.30386869,47277.0,0.0,47277,47277,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.15193434,21.15193434,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,20,0,0,0,0,0,0,1,46,1,62,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
39732,66,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15151.51515,15151.51515,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,332,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,185763,1,1,44,185,44,44,44.0,0.0,185,185,185.0,0.0,1232.753562,10.76640666,185763.0,0.0,185763,185763,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5.383203329,5.383203329,44,185,91.0,81.40638796,6627.0,0,0,0,0,0,0,0,0,1,136.5,44.0,185.0,20,0,0,0,0,0,0,1,44,1,185,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,160,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1725000.0,25000.0,53.33333333,86.31531343,153,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,12500.0,12500.0,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4151395,6,2,135,92,46,0,22.5,21.10687092,46,46,46.0,0.0,54.68041466,1.927063072,593056.4286,1429077.157,3829969,4,4151395,830279.0,1680868.656,3829969,4,221804,221804.0,0.0,221804,221804,1,0,0,0,132,40,1.445297304,0.481765768,0,46,30.33333333,20.40833163,416.5,0,1,0,0,1,0,0,0,0,34.125,22.5,46.0,132,0,0,0,0,0,0,6,135,2,92,63910,31088,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,4822670,2,2,137,279,78,59,68.5,13.43502884,159,120,139.5,27.57716447,86.25927132,0.82941607,1607556.667,2722089.217,4750723,23777,4798893,4798893.0,0.0,4798893,4798893,4774500,4774500.0,0.0,4774500,4774500,0,0,0,0,40,52,0.414708035,0.414708035,59,159,95.0,43.59472445,1900.5,0,0,0,0,0,0,0,0,1,118.75,68.5,139.5,40,0,0,0,0,0,0,2,137,2,279,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,284,2,2,88,662,44,44,44.0,0.0,331,331,331.0,0.0,2640845.07,14084.50704,94.66666667,158.771324,278,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,7042.253521,7042.253521,44,331,158.8,157.196374,24710.7,0,0,0,0,0,0,0,0,1,198.5,44.0,331.0,40,0,0,0,0,0,0,2,88,2,662,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,694593,4,4,138,672,39,30,34.5,5.196152423,208,128,168.0,46.18802154,1166.150537,11.51753617,99227.57143,262344.0745,694168,3,694415,231471.6667,400876.5205,694364,3,694441,231480.3333,400847.3637,694339,47,0,0,0,0,128,128,5.758768084,5.758768084,30,208,93.33333333,76.35279956,5829.75,0,0,0,0,0,0,0,0,1,105.0,34.5,168.0,128,0,0,0,0,0,0,4,138,4,672,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,118422,1,1,45,185,45,45,45.0,0.0,185,185,185.0,0.0,1942.206685,16.88875378,118422.0,0.0,118422,118422,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8.444376889,8.444376889,45,185,91.66666667,80.82903769,6533.333333,0,0,0,0,0,0,0,0,1,137.5,45.0,185.0,32,0,0,0,0,0,0,1,45,1,185,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,174,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,528735.6322,22988.50575,58.0,60.00833275,122,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,11494.25287,11494.25287,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58932,72,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13888.88889,13888.88889,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48486,1,1,52,103,52,52,52.0,0.0,103,103,103.0,0.0,3196.799076,41.24902034,48486.0,0.0,48486,48486,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.62451017,20.62451017,52,103,69.0,29.44486373,867.0,0,0,0,0,0,0,0,0,1,103.5,52.0,103.0,20,0,0,0,0,0,0,1,52,1,103,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49874,2,2,58,166,29,29,29.0,0.0,83,83,83.0,0.0,4491.318122,80.20210932,16624.66667,28790.43724,49869,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,80,64,40.10105466,40.10105466,29,83,50.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,63.25,29.0,83.0,80,0,0,0,0,0,0,2,58,2,166,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,23092,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86.61008141,23092.0,0.0,23092,23092,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,43.30504071,43.30504071,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,262,939,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,195642,2,2,90,190,45,45,45.0,0.0,95,95,95.0,0.0,1431.185533,20.44550761,65214.0,112949.6312,195637,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,10.22275381,10.22275381,45,95,65.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,81.25,45.0,95.0,64,0,0,0,0,0,0,2,90,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,95575,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20.92597437,95575.0,0.0,95575,95575,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.46298718,10.46298718,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,304,254,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,154,2,2,86,204,43,43,43.0,0.0,102,102,102.0,0.0,1883116.883,25974.02597,51.33333333,82.85127237,147,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,80,64,12987.01299,12987.01299,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43.0,102.0,80,0,0,0,0,0,0,2,86,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,194,2,2,98,130,49,49,49.0,0.0,65,65,65.0,0.0,1175257.732,20618.5567,64.66666667,28.00595175,97,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,40,40,10309.27835,10309.27835,49,65,55.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,69.25,49.0,65.0,40,0,0,0,0,0,0,2,98,2,130,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118145926,50,85,1915,92705,403,0,38.3,83.40661404,1430,0,1090.647059,585.3286563,800.8739971,1.14265472,881686.0149,7121381.749,58900000,2,118000000,2411141.347,11700000.0,58900000,17,118000000,1405385.107,8983153.694,59000000,2,0,0,0,0,1012,1712,0.423205452,0.719449268,0,1430,695.7352941,691.0614084,477565.8702,0,0,0,1,0,0,0,0,1,700.8888889,38.3,1090.647059,1012,0,0,0,0,0,0,50,1915,85,92705,8192,377,49,20,508186.0,594867.7218,928821,87551,58500000.0,576448.2973,58900000,58100000,BENIGN
49972,62,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16129.03226,16129.03226,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1142,1444,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23956,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,11771.58123,166.9727834,7985.333333,13785.98728,23904,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,83.48639172,83.48639172,40,101,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,40,0,0,0,0,0,0,2,80,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50174,1,1,52,116,52,52,52.0,0.0,116,116,116.0,0.0,3348.34775,39.86128274,50174.0,0.0,50174,50174,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,19.93064137,19.93064137,52,116,73.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,110.0,52.0,116.0,20,0,0,0,0,0,0,1,52,1,116,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,586071,6,7,370,3788,201,0,61.66666667,83.05821252,1460,0,541.1428571,661.7178222,7094.703543,22.18161281,48839.25,48481.70072,125077,25,498395,99679.0,15909.77811,125077,85302,500803,83467.16667,96148.51446,211008,48,0,0,0,0,132,152,10.23766745,11.94394536,0,1460,297.0,518.8341961,269188.9231,0,0,0,1,0,0,0,0,1,319.8461538,61.66666667,541.1428571,132,0,0,0,0,0,0,6,370,7,3788,8192,60,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
36690,85277195,6,8,11595,382,7240,0,1932.5,3126.682571,352,0,47.75,122.9654423,140.4478653,0.164170503,6559784.231,23600000.0,85100000,68,85300000,17100000.0,38100000.0,85100000,160,85100000,12200000.0,32200000.0,85100000,998,0,0,0,0,200,204,0.070358787,0.093811716,0,7240,798.4666667,2101.851322,4417778.981,0,0,0,0,1,0,0,0,1,855.5,1932.5,47.75,200,0,0,0,0,0,0,6,11595,8,382,235,229,3,32,14919.0,0.0,14919,14919,85100000.0,0.0,85100000,85100000,BENIGN
443,168134,7,4,371,2072,196,0,53.0,77.13408239,1460,0,518.0,689.341715,14530.0772,65.42400704,16813.4,33328.54678,80074,1,168134,28022.33333,41430.43858,82790,127,83065,27688.33333,45466.86592,80164,49,0,0,0,0,152,92,41.63345903,23.79054802,0,1460,203.5833333,432.4222386,186988.9924,0,0,0,1,0,0,0,0,0,222.0909091,53.0,518.0,152,0,0,0,0,0,0,7,371,4,2072,8192,31,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30608,1,1,51,136,51,51,51.0,0.0,136,136,136.0,0.0,6109.513853,65.34239415,30608.0,0.0,30608,30608,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.67119707,32.67119707,51,136,79.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,119.0,51.0,136.0,32,0,0,0,0,0,0,1,51,1,136,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1383797,12,8,509,4167,205,0,42.41666667,75.34461232,1418,0,520.875,630.2272691,3379.108352,14.45298696,72831.42105,182335.0663,754544,4,1383797,125799.7273,229391.0392,754544,49,1012942,144706.0,289902.8328,790922,4,0,0,0,0,392,264,8.671792178,5.781194785,0,1418,222.6666667,446.8577328,199681.8333,0,0,0,1,0,0,0,0,0,233.8,42.41666667,520.875,392,0,0,0,0,0,0,12,509,8,4167,29200,349,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,243034,1,1,59,258,59,59,59.0,0.0,258,258,258.0,0.0,1304.344248,8.22930125,243034.0,0.0,243034,243034,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.114650625,4.114650625,59,258,125.3333333,114.8927036,13200.33333,0,0,0,0,0,0,0,0,1,188.0,59.0,258.0,20,0,0,0,0,0,0,1,59,1,258,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116573625,15,14,1167,4629,498,0,77.8,131.1592271,2860,0,330.6428571,763.6305598,49.71965142,0.248769823,4163343.75,15200000.0,58000000,2,117000000,8326687.5,21000000.0,58100000,20,116000000,8948145.308,21800000.0,58000000,2,0,0,0,0,312,292,0.128674046,0.120095776,0,2860,193.2,535.7270535,287003.4759,0,0,0,1,0,0,0,0,0,199.862069,77.8,330.6428571,312,0,0,0,0,0,0,15,1167,14,4629,8192,360,14,20,254410.0,25020.26635,272102,236718,57900000.0,139066.6907,58000000,57800000,BENIGN
53,62362,4,2,140,174,35,35,35.0,0.0,87,87,87.0,0.0,5035.11754,96.21243706,12472.4,17070.59931,32193,1,32197,10732.33333,18585.48254,32193,1,48,48.0,0.0,48,48,0,0,0,0,80,40,64.14162471,32.07081235,35,87,49.85714286,25.3734019,643.8095238,0,0,0,0,0,0,0,0,0,58.16666667,35.0,87.0,80,0,0,0,0,0,0,4,140,2,174,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,91978,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1043.727848,21.74433017,91978.0,0.0,91978,91978,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.87216508,10.87216508,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,190,2,2,138,234,69,69,69.0,0.0,117,117,117.0,0.0,1957894.737,21052.63158,63.33333333,68.96617528,139,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,40,40,10526.31579,10526.31579,69,117,88.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,110.25,69.0,117.0,40,0,0,0,0,0,0,2,138,2,234,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58207,15242,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,2033.853825,196.8245637,7621.0,10773.47892,15239,3,15242,7621.0,10773.47892,15239,3,0,0.0,0.0,0,0,0,0,0,0,96,0,196.8245637,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,96,0,0,0,0,0,0,3,31,0,0,939,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,104428571,23,20,4165,3850,1961,0,181.0869565,552.7382179,1618,0,192.5,471.4740044,76.75102631,0.411764708,2486394.548,4279901.711,10000000,28,104000000,4746753.227,4992353.172,10100000,93,104000000,5493566.789,4987130.272,10100000,217,0,0,0,0,744,648,0.220246239,0.191518469,0,1961,182.1590909,505.3261412,255354.509,0,0,0,1,0,0,0,0,0,186.3953488,181.0869565,192.5,744,0,0,0,0,0,0,23,4165,20,3850,29200,148,4,32,363162.8,813040.2898,2623605,50378,10000000.0,13601.12318,10000000,9997850,BENIGN
37401,25,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,1480000.0,120000.0,12.5,12.02081528,21,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,20,80000.0,40000.0,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,1006,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55684,15325,32,32,46336,192,1448,1448,1448.0,0.0,6,6,6.0,0.0,3036084.829,4176.182708,243.2539683,294.0880913,786,33,15286,493.0967742,296.2494844,822,208,15241,491.6451613,299.0615933,827,184,0,0,0,0,1024,640,2088.091354,2088.091354,6,1448,738.0923077,726.524985,527838.5538,0,0,0,0,1,0,0,0,1,749.625,1448.0,6.0,1024,0,0,0,0,0,0,32,46336,32,192,64,0,31,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,199,2,2,76,154,38,38,38.0,0.0,77,77,77.0,0.0,1155778.894,20100.50251,66.33333333,114.0277744,198,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,64,80,10050.25126,10050.25126,38,77,53.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,67.0,38.0,77.0,64,0,0,0,0,0,0,2,76,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,190189,11,8,555,5952,192,0,50.45454545,68.80169131,1730,0,744.0,773.6283715,34213.33516,99.90062517,10566.05556,16480.33068,54306,3,190189,19018.9,22372.59805,56949,48,124302,17757.42857,25210.86596,62322,3,0,0,0,0,232,172,57.83720404,42.06342112,0,1730,325.35,588.3107195,346109.5026,0,0,0,1,0,0,0,0,0,342.4736842,50.45454545,744.0,232,0,0,0,0,0,0,11,555,8,5952,8192,343,10,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,160,2,2,72,136,36,36,36.0,0.0,68,68,68.0,0.0,1300000.0,25000.0,53.33333333,86.31531343,153,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,12500.0,12500.0,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61.0,36.0,68.0,64,0,0,0,0,0,0,2,72,2,136,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47122,2,2,56,310,28,28,28.0,0.0,155,155,155.0,0.0,7767.072705,84.88604049,15707.33333,27199.83721,47115,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,42.44302025,42.44302025,28,155,78.8,69.5607648,4838.7,0,0,0,0,0,0,0,0,1,98.5,28.0,155.0,40,0,0,0,0,0,0,2,56,2,310,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,47,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,659574.4681,42553.19149,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0.0,0.0,0,0,1,0,0,0,64,0,42553.19149,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1324,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56625,27,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,444444.4444,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,37037.03704,37037.03704,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,65535,64994,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,160,2,2,58,166,29,29,29.0,0.0,83,83,83.0,0.0,1400000.0,25000.0,53.33333333,86.31531343,153,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,12500.0,12500.0,29,83,50.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,63.25,29.0,83.0,40,0,0,0,0,0,0,2,58,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
